QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1	Fold
SplittinghERG_F_Dataset_09948	True	1	0.4659	0.5341	0.0
SplittinghERG_F_Dataset_03491	True	1	0.4849	0.5151	0.0
SplittinghERG_F_Dataset_07817	False	1	0.34172	0.65828	0.0
SplittinghERG_F_Dataset_01920	False	1	0.24201	0.75799	0.0
SplittinghERG_F_Dataset_00082	False	1	0.45194	0.54806	0.0
SplittinghERG_F_Dataset_07331	False	1	0.24731	0.75269	0.0
SplittinghERG_F_Dataset_07304	False	0	0.61094	0.38906	0.0
SplittinghERG_F_Dataset_00816	False	0	0.70599	0.29401	0.0
SplittinghERG_F_Dataset_10068	True	1	0.38761	0.61239	0.0
SplittinghERG_F_Dataset_01091	False	0	0.5818	0.4182	0.0
SplittinghERG_F_Dataset_04396	False	0	0.56858	0.43142	0.0
SplittinghERG_F_Dataset_02928	True	1	0.28825	0.71175	0.0
SplittinghERG_F_Dataset_05568	False	0	0.72674	0.27326	0.0
SplittinghERG_F_Dataset_00283	False	1	0.36771	0.63229	0.0
SplittinghERG_F_Dataset_06124	True	1	0.39826	0.60174	0.0
SplittinghERG_F_Dataset_04120	True	1	0.31806	0.68194	0.0
SplittinghERG_F_Dataset_09336	True	1	0.46181	0.53819	0.0
SplittinghERG_F_Dataset_00609	True	1	0.34506	0.65494	0.0
SplittinghERG_F_Dataset_02915	True	1	0.34524	0.65476	0.0
SplittinghERG_F_Dataset_01813	True	0	0.50699	0.49301	0.0
SplittinghERG_F_Dataset_01271	True	1	0.33281	0.66719	0.0
SplittinghERG_F_Dataset_07034	True	0	0.52326	0.47674	0.0
SplittinghERG_F_Dataset_10232	False	1	0.43108	0.56892	0.0
SplittinghERG_F_Dataset_11238	True	1	0.31257	0.68743	0.0
SplittinghERG_F_Dataset_02994	True	1	0.38976	0.61024	0.0
SplittinghERG_F_Dataset_08944	False	1	0.49375	0.50625	0.0
SplittinghERG_F_Dataset_07482	True	1	0.3125	0.6875	0.0
SplittinghERG_F_Dataset_07246	True	1	0.31887	0.68113	0.0
SplittinghERG_F_Dataset_09704	False	1	0.43881	0.56119	0.0
SplittinghERG_F_Dataset_06409	False	0	0.7314	0.2686	0.0
SplittinghERG_F_Dataset_06104	True	1	0.41372	0.58628	0.0
SplittinghERG_F_Dataset_09716	False	0	0.55114	0.44886	0.0
SplittinghERG_F_Dataset_02642	True	0	0.61207	0.38793	0.0
SplittinghERG_F_Dataset_08589	True	1	0.35884	0.64116	0.0
SplittinghERG_F_Dataset_08131	True	1	0.44583	0.55417	0.0
SplittinghERG_F_Dataset_04508	False	1	0.41451	0.58549	0.0
SplittinghERG_F_Dataset_02305	False	1	0.42411	0.57589	0.0
SplittinghERG_F_Dataset_08552	True	1	0.44583	0.55417	0.0
SplittinghERG_F_Dataset_09813	False	0	0.5095	0.4905	0.0
SplittinghERG_F_Dataset_04195	False	1	0.46194	0.53806	0.0
SplittinghERG_F_Dataset_05562	True	1	0.3934	0.6066	0.0
SplittinghERG_F_Dataset_04840	True	1	0.16771	0.83229	0.0
SplittinghERG_F_Dataset_07493	False	1	0.38894	0.61106	0.0
SplittinghERG_F_Dataset_04655	False	1	0.21503	0.78497	0.0
SplittinghERG_F_Dataset_09781	True	1	0.47855	0.52145	0.0
SplittinghERG_F_Dataset_09559	False	1	0.49688	0.50312	0.0
SplittinghERG_F_Dataset_04168	False	0	0.6342	0.3658	0.0
SplittinghERG_F_Dataset_03849	False	0	0.72031	0.27969	0.0
SplittinghERG_F_Dataset_11525	False	1	0.49913	0.50087	0.0
SplittinghERG_F_Dataset_11214	False	0	0.55642	0.44358	0.0
SplittinghERG_F_Dataset_05253	True	0	0.57041	0.42959	0.0
SplittinghERG_F_Dataset_07061	False	1	0.47631	0.52369	0.0
SplittinghERG_F_Dataset_07476	True	1	0.327	0.673	0.0
SplittinghERG_F_Dataset_05533	True	1	0.49896	0.50104	0.0
SplittinghERG_F_Dataset_02414	True	1	0.31146	0.68854	0.0
SplittinghERG_F_Dataset_03554	False	1	0.42934	0.57066	0.0
SplittinghERG_F_Dataset_04498	True	1	0.24568	0.75432	0.0
SplittinghERG_F_Dataset_07275	False	1	0.29271	0.70729	0.0
SplittinghERG_F_Dataset_02195	False	0	0.71875	0.28125	0.0
SplittinghERG_F_Dataset_05045	True	1	0.35516	0.64484	0.0
SplittinghERG_F_Dataset_06163	True	1	0.41962	0.58038	0.0
SplittinghERG_F_Dataset_06373	True	1	0.35608	0.64392	0.0
SplittinghERG_F_Dataset_01518	False	0	0.57326	0.42674	0.0
SplittinghERG_F_Dataset_04764	False	1	0.3409	0.6591	0.0
SplittinghERG_F_Dataset_04314	False	0	0.54887	0.45113	0.0
SplittinghERG_F_Dataset_03366	True	1	0.47413	0.52587	0.0
SplittinghERG_F_Dataset_07606	False	0	0.63187	0.36813	0.0
SplittinghERG_F_Dataset_06058	False	0	0.51873	0.48127	0.0
SplittinghERG_F_Dataset_10899	False	0	0.63114	0.36886	0.0
SplittinghERG_F_Dataset_10536	False	1	0.38006	0.61994	0.0
SplittinghERG_F_Dataset_06309	False	1	0.39438	0.60562	0.0
SplittinghERG_F_Dataset_02633	True	1	0.34271	0.65729	0.0
SplittinghERG_F_Dataset_07959	True	0	0.70231	0.29769	0.0
SplittinghERG_F_Dataset_05755	False	0	0.81458	0.18542	0.0
SplittinghERG_F_Dataset_05633	True	1	0.45099	0.54901	0.0
SplittinghERG_F_Dataset_09585	False	0	0.51398	0.48602	0.0
SplittinghERG_F_Dataset_05922	True	0	0.52202	0.47798	0.0
SplittinghERG_F_Dataset_07512	True	1	0.37197	0.62803	0.0
SplittinghERG_F_Dataset_10895	False	1	0.27743	0.72257	0.0
SplittinghERG_F_Dataset_10294	False	1	0.41749	0.58251	0.0
SplittinghERG_F_Dataset_02434	True	0	0.83837	0.16163	0.0
SplittinghERG_F_Dataset_07162	False	0	0.51127	0.48873	0.0
SplittinghERG_F_Dataset_09680	False	1	0.44288	0.55712	0.0
SplittinghERG_F_Dataset_03275	False	1	0.47892	0.52108	0.0
SplittinghERG_F_Dataset_08864	True	1	0.3592	0.6408	0.0
SplittinghERG_F_Dataset_10404	True	1	0.49162	0.50838	0.0
SplittinghERG_F_Dataset_06064	False	0	0.54688	0.45312	0.0
SplittinghERG_F_Dataset_04520	False	1	0.35881	0.64119	0.0
SplittinghERG_F_Dataset_03545	True	0	0.51577	0.48423	0.0
SplittinghERG_F_Dataset_07249	False	0	0.63455	0.36545	0.0
SplittinghERG_F_Dataset_01988	True	1	0.3033	0.6967	0.0
SplittinghERG_F_Dataset_11642	False	1	0.48859	0.51141	0.0
SplittinghERG_F_Dataset_10311	True	1	0.37266	0.62734	0.0
SplittinghERG_F_Dataset_05531	True	1	0.36998	0.63002	0.0
SplittinghERG_F_Dataset_05444	True	1	0.49526	0.50474	0.0
SplittinghERG_F_Dataset_07737	True	1	0.28478	0.71522	0.0
SplittinghERG_F_Dataset_00517	False	1	0.34271	0.65729	0.0
SplittinghERG_F_Dataset_08296	False	1	0.35122	0.64878	0.0
SplittinghERG_F_Dataset_06160	False	0	0.50851	0.49149	0.0
SplittinghERG_F_Dataset_08798	False	0	0.59914	0.40086	0.0
SplittinghERG_F_Dataset_10629	True	1	0.40288	0.59712	0.0
SplittinghERG_F_Dataset_09460	False	1	0.44479	0.55521	0.0
SplittinghERG_F_Dataset_08489	True	1	0.48507	0.51493	0.0
SplittinghERG_F_Dataset_01415	False	0	0.66233	0.33767	0.0
SplittinghERG_F_Dataset_04664	False	0	0.60126	0.39874	0.0
SplittinghERG_F_Dataset_04456	True	1	0.25521	0.74479	0.0
SplittinghERG_F_Dataset_02761	True	1	0.45531	0.54469	0.0
SplittinghERG_F_Dataset_06974	True	1	0.43418	0.56582	0.0
SplittinghERG_F_Dataset_06481	True	1	0.34722	0.65278	0.0
SplittinghERG_F_Dataset_05911	True	1	0.42423	0.57577	0.0
SplittinghERG_F_Dataset_10569	True	0	0.51328	0.48672	0.0
SplittinghERG_F_Dataset_06547	False	0	0.66267	0.33733	0.0
SplittinghERG_F_Dataset_04855	True	0	0.62382	0.37618	0.0
SplittinghERG_F_Dataset_07644	True	0	0.54444	0.45556	0.0
SplittinghERG_F_Dataset_00127	False	0	0.5292	0.4708	0.0
SplittinghERG_F_Dataset_03474	True	0	0.53668	0.46332	0.0
SplittinghERG_F_Dataset_06358	True	1	0.32969	0.67031	0.0
SplittinghERG_F_Dataset_09457	True	0	0.50069	0.49931	0.0
SplittinghERG_F_Dataset_04310	True	0	0.51228	0.48772	0.0
SplittinghERG_F_Dataset_10697	True	1	0.47257	0.52743	0.0
SplittinghERG_F_Dataset_02438	True	1	0.36763	0.63237	0.0
SplittinghERG_F_Dataset_03765	True	1	0.48542	0.51458	0.0
SplittinghERG_F_Dataset_09672	True	1	0.37552	0.62448	0.0
SplittinghERG_F_Dataset_08156	True	1	0.35069	0.64931	0.0
SplittinghERG_F_Dataset_06432	False	1	0.48264	0.51736	0.0
SplittinghERG_F_Dataset_09071	True	0	0.51094	0.48906	0.0
SplittinghERG_F_Dataset_07846	False	0	0.58333	0.41667	0.0
SplittinghERG_F_Dataset_08360	True	0	0.60851	0.39149	0.0
SplittinghERG_F_Dataset_11437	False	0	0.52665	0.47335	0.0
SplittinghERG_F_Dataset_01473	False	0	0.51638	0.48362	0.0
SplittinghERG_F_Dataset_06340	True	1	0.38802	0.61198	0.0
SplittinghERG_F_Dataset_04821	True	1	0.36806	0.63194	0.0
SplittinghERG_F_Dataset_00018	True	1	0.40796	0.59204	0.0
SplittinghERG_F_Dataset_03560	True	0	0.50521	0.49479	0.0
SplittinghERG_F_Dataset_03951	False	1	0.33715	0.66285	0.0
SplittinghERG_F_Dataset_00049	True	0	0.71684	0.28316	0.0
SplittinghERG_F_Dataset_05437	True	1	0.47309	0.52691	0.0
SplittinghERG_F_Dataset_11586	True	0	0.52248	0.47752	0.0
SplittinghERG_F_Dataset_08520	False	1	0.41089	0.58911	0.0
SplittinghERG_F_Dataset_00887	False	0	0.67793	0.32207	0.0
SplittinghERG_F_Dataset_07236	False	0	0.53993	0.46007	0.0
SplittinghERG_F_Dataset_06989	False	1	0.10249	0.89751	0.0
SplittinghERG_F_Dataset_06043	True	0	0.64116	0.35884	0.0
SplittinghERG_F_Dataset_02616	True	1	0.29913	0.70087	0.0
SplittinghERG_F_Dataset_00516	True	1	0.34271	0.65729	0.0
SplittinghERG_F_Dataset_03168	True	1	0.30915	0.69085	0.0
SplittinghERG_F_Dataset_02949	False	0	0.7191	0.2809	0.0
SplittinghERG_F_Dataset_01424	False	1	0.41902	0.58098	0.0
SplittinghERG_F_Dataset_00139	False	0	0.57986	0.42014	0.0
SplittinghERG_F_Dataset_07450	False	0	0.56545	0.43455	0.0
SplittinghERG_F_Dataset_01924	False	0	0.57975	0.42025	0.0
SplittinghERG_F_Dataset_02378	False	1	0.40861	0.59139	0.0
SplittinghERG_F_Dataset_07732	False	0	0.5369	0.4631	0.0
SplittinghERG_F_Dataset_03197	False	0	0.64752	0.35248	0.0
SplittinghERG_F_Dataset_05131	True	1	0.29219	0.70781	0.0
SplittinghERG_F_Dataset_00112	True	1	0.27361	0.72639	0.0
SplittinghERG_F_Dataset_10159	True	1	0.47543	0.52457	0.0
SplittinghERG_F_Dataset_10283	True	1	0.47597	0.52403	0.0
SplittinghERG_F_Dataset_04559	True	1	0.29614	0.70386	0.0
SplittinghERG_F_Dataset_04595	False	1	0.48934	0.51066	0.0
SplittinghERG_F_Dataset_05329	True	1	0.34058	0.65942	0.0
SplittinghERG_F_Dataset_03250	True	1	0.26468	0.73532	0.0
SplittinghERG_F_Dataset_04690	False	1	0.34635	0.65365	0.0
SplittinghERG_F_Dataset_09122	False	0	0.54479	0.45521	0.0
SplittinghERG_F_Dataset_07951	False	1	0.39861	0.60139	0.0
SplittinghERG_F_Dataset_03697	False	0	0.56944	0.43056	0.0
SplittinghERG_F_Dataset_04546	True	0	0.54948	0.45052	0.0
SplittinghERG_F_Dataset_09873	True	0	0.53941	0.46059	0.0
SplittinghERG_F_Dataset_03277	True	0	0.65087	0.34913	0.0
SplittinghERG_F_Dataset_08402	False	1	0.41771	0.58229	0.0
SplittinghERG_F_Dataset_04935	False	1	0.48281	0.51719	0.0
SplittinghERG_F_Dataset_04068	False	1	0.4377	0.5623	0.0
SplittinghERG_F_Dataset_04408	True	1	0.43056	0.56944	0.0
SplittinghERG_F_Dataset_09534	False	1	0.38906	0.61094	0.0
SplittinghERG_F_Dataset_10051	False	1	0.46302	0.53698	0.0
SplittinghERG_F_Dataset_11154	True	0	0.57778	0.42222	0.0
SplittinghERG_F_Dataset_09794	False	1	0.47287	0.52713	0.0
SplittinghERG_F_Dataset_03222	True	1	0.44696	0.55304	0.0
SplittinghERG_F_Dataset_09604	True	1	0.47656	0.52344	0.0
SplittinghERG_F_Dataset_00451	True	1	0.43571	0.56429	0.0
SplittinghERG_F_Dataset_07262	False	1	0.41597	0.58403	0.0
SplittinghERG_F_Dataset_03731	False	1	0.40201	0.59799	0.0
SplittinghERG_F_Dataset_07256	True	1	0.46277	0.53723	0.0
SplittinghERG_F_Dataset_10479	True	1	0.39613	0.60387	0.0
SplittinghERG_F_Dataset_07722	False	1	0.49236	0.50764	0.0
SplittinghERG_F_Dataset_04986	False	1	0.46684	0.53316	0.0
SplittinghERG_F_Dataset_03663	True	1	0.05208	0.94792	0.0
SplittinghERG_F_Dataset_02763	False	0	0.59931	0.40069	0.0
SplittinghERG_F_Dataset_00658	False	0	0.55427	0.44573	0.0
SplittinghERG_F_Dataset_05602	True	0	0.86944	0.13056	0.0
SplittinghERG_F_Dataset_01855	False	1	0.15625	0.84375	0.0
SplittinghERG_F_Dataset_07407	False	1	0.44531	0.55469	0.0
SplittinghERG_F_Dataset_04620	True	1	0.232	0.768	0.0
SplittinghERG_F_Dataset_00999	False	0	0.57961	0.42039	0.0
SplittinghERG_F_Dataset_00389	True	1	0.45947	0.54053	0.0
SplittinghERG_F_Dataset_03407	True	0	0.53333	0.46667	0.0
SplittinghERG_F_Dataset_06426	False	1	0.41954	0.58046	0.0
SplittinghERG_F_Dataset_02240	True	1	0.4068	0.5932	0.0
SplittinghERG_F_Dataset_02386	True	0	0.83993	0.16007	0.0
SplittinghERG_F_Dataset_10699	False	1	0.41277	0.58723	0.0
SplittinghERG_F_Dataset_00992	True	1	0.39611	0.60389	0.0
SplittinghERG_F_Dataset_07032	True	0	0.75052	0.24948	0.0
SplittinghERG_F_Dataset_04997	False	0	0.53792	0.46208	0.0
SplittinghERG_F_Dataset_03922	True	1	0.40645	0.59355	0.0
SplittinghERG_F_Dataset_02972	False	0	0.53766	0.46234	0.0
SplittinghERG_F_Dataset_03386	True	0	0.58741	0.41259	0.0
SplittinghERG_F_Dataset_06871	True	1	0.41458	0.58542	0.0
SplittinghERG_F_Dataset_09289	True	1	0.49874	0.50126	0.0
SplittinghERG_F_Dataset_11576	True	0	0.62431	0.37569	0.0
SplittinghERG_F_Dataset_08862	True	1	0.47674	0.52326	0.0
SplittinghERG_F_Dataset_04769	True	0	0.83333	0.16667	0.0
SplittinghERG_F_Dataset_01293	True	0	0.52023	0.47977	0.0
SplittinghERG_F_Dataset_01824	False	1	0.30791	0.69209	0.0
SplittinghERG_F_Dataset_02873	False	0	0.53594	0.46406	0.0
SplittinghERG_F_Dataset_04173	False	0	0.59019	0.40981	0.0
SplittinghERG_F_Dataset_02535	True	1	0.28542	0.71458	0.0
SplittinghERG_F_Dataset_10690	True	1	0.21907	0.78093	0.0
SplittinghERG_F_Dataset_01907	True	1	0.2934	0.7066	0.0
SplittinghERG_F_Dataset_00042	True	1	0.48247	0.51753	0.0
SplittinghERG_F_Dataset_11113	True	1	0.23762	0.76238	0.0
SplittinghERG_F_Dataset_00368	True	1	0.3548	0.6452	0.0
SplittinghERG_F_Dataset_06033	False	1	0.46719	0.53281	0.0
SplittinghERG_F_Dataset_07619	False	0	0.53177	0.46823	0.0
SplittinghERG_F_Dataset_01151	True	1	0.41345	0.58655	0.0
SplittinghERG_F_Dataset_01567	False	1	0.41577	0.58423	0.0
SplittinghERG_F_Dataset_03171	True	1	0.3689	0.6311	0.0
SplittinghERG_F_Dataset_10946	False	0	0.59184	0.40816	0.0
SplittinghERG_F_Dataset_09296	True	1	0.36267	0.63733	0.0
SplittinghERG_F_Dataset_07106	True	0	0.62755	0.37245	0.0
SplittinghERG_F_Dataset_09811	False	1	0.31007	0.68993	0.0
SplittinghERG_F_Dataset_04160	True	0	0.52567	0.47433	0.0
SplittinghERG_F_Dataset_04287	False	1	0.46285	0.53715	0.0
SplittinghERG_F_Dataset_02230	True	1	0.4307	0.5693	0.0
SplittinghERG_F_Dataset_11100	True	1	0.39514	0.60486	0.0
SplittinghERG_F_Dataset_01903	True	0	0.80035	0.19965	0.0
SplittinghERG_F_Dataset_01099	True	1	0.44348	0.55652	0.0
SplittinghERG_F_Dataset_09750	True	0	0.52775	0.47225	0.0
SplittinghERG_F_Dataset_08618	True	1	0.33334	0.66666	0.0
SplittinghERG_F_Dataset_03408	False	0	0.53333	0.46667	0.0
SplittinghERG_F_Dataset_01538	True	1	0.28003	0.71997	0.0
SplittinghERG_F_Dataset_02292	True	0	0.58802	0.41198	0.0
SplittinghERG_F_Dataset_10888	False	1	0.39315	0.60685	0.0
SplittinghERG_F_Dataset_01363	False	1	0.27969	0.72031	0.0
SplittinghERG_F_Dataset_04357	True	0	0.54097	0.45903	0.0
SplittinghERG_F_Dataset_04677	True	1	0.30288	0.69712	0.0
SplittinghERG_F_Dataset_05260	True	0	0.51892	0.48108	0.0
SplittinghERG_F_Dataset_08765	True	1	0.43916	0.56084	0.0
SplittinghERG_F_Dataset_08912	True	0	0.51215	0.48785	0.0
SplittinghERG_F_Dataset_00680	False	0	0.52721	0.47279	0.0
SplittinghERG_F_Dataset_10910	True	1	0.43993	0.56007	0.0
SplittinghERG_F_Dataset_09272	False	1	0.26276	0.73724	0.0
SplittinghERG_F_Dataset_03664	True	1	0.05208	0.94792	0.0
SplittinghERG_F_Dataset_10547	False	1	0.3809	0.6191	0.0
SplittinghERG_F_Dataset_00508	False	0	0.85243	0.14757	0.0
SplittinghERG_F_Dataset_00166	True	0	0.51615	0.48385	0.0
SplittinghERG_F_Dataset_05497	True	0	0.57205	0.42795	0.0
SplittinghERG_F_Dataset_09705	False	1	0.46849	0.53151	0.0
SplittinghERG_F_Dataset_01006	True	1	0.48594	0.51406	0.0
SplittinghERG_F_Dataset_09980	True	0	0.51885	0.48115	0.0
SplittinghERG_F_Dataset_07365	False	0	0.51637	0.48363	0.0
SplittinghERG_F_Dataset_01914	False	0	0.58676	0.41324	0.0
SplittinghERG_F_Dataset_03494	False	1	0.36037	0.63963	0.0
SplittinghERG_F_Dataset_07263	True	1	0.41597	0.58403	0.0
SplittinghERG_F_Dataset_11279	False	1	0.34844	0.65156	0.0
SplittinghERG_F_Dataset_11413	True	1	0.36163	0.63837	0.0
SplittinghERG_F_Dataset_07361	True	1	0.42153	0.57847	0.0
SplittinghERG_F_Dataset_10458	True	1	0.31803	0.68197	0.0
SplittinghERG_F_Dataset_04990	True	1	0.32743	0.67257	0.0
SplittinghERG_F_Dataset_02536	True	1	0.43524	0.56476	0.0
SplittinghERG_F_Dataset_01104	False	1	0.25512	0.74488	0.0
SplittinghERG_F_Dataset_03875	True	1	0.42116	0.57884	0.0
SplittinghERG_F_Dataset_09197	False	0	0.76215	0.23785	0.0
SplittinghERG_F_Dataset_01752	True	0	0.52718	0.47282	0.0
SplittinghERG_F_Dataset_05310	False	0	0.5096	0.4904	0.0
SplittinghERG_F_Dataset_05952	True	1	0.41927	0.58073	0.0
SplittinghERG_F_Dataset_08869	False	1	0.37884	0.62116	0.0
SplittinghERG_F_Dataset_08643	True	1	0.3569	0.6431	0.0
SplittinghERG_F_Dataset_02916	False	1	0.34524	0.65476	0.0
SplittinghERG_F_Dataset_09819	True	1	0.47691	0.52309	0.0
SplittinghERG_F_Dataset_05754	False	0	0.81458	0.18542	0.0
SplittinghERG_F_Dataset_00152	False	1	0.20243	0.79757	0.0
SplittinghERG_F_Dataset_09315	True	1	0.36476	0.63524	0.0
SplittinghERG_F_Dataset_05679	True	1	0.42969	0.57031	0.0
SplittinghERG_F_Dataset_10694	True	1	0.46323	0.53677	0.0
SplittinghERG_F_Dataset_03551	False	0	0.52803	0.47197	0.0
SplittinghERG_F_Dataset_03722	False	0	0.67262	0.32738	0.0
SplittinghERG_F_Dataset_04538	True	1	0.35522	0.64478	0.0
SplittinghERG_F_Dataset_08741	True	1	0.3542	0.6458	0.0
SplittinghERG_F_Dataset_01991	False	1	0.44288	0.55712	0.0
SplittinghERG_F_Dataset_10307	True	1	0.48268	0.51732	0.0
SplittinghERG_F_Dataset_05141	False	1	0.34236	0.65764	0.0
SplittinghERG_F_Dataset_03811	False	0	0.63504	0.36496	0.0
SplittinghERG_F_Dataset_10189	True	1	0.34866	0.65134	0.0
SplittinghERG_F_Dataset_03450	True	1	0.41615	0.58385	0.0
SplittinghERG_F_Dataset_04591	False	1	0.41379	0.58621	0.0
SplittinghERG_F_Dataset_07352	False	1	0.4467	0.5533	0.0
SplittinghERG_F_Dataset_00205	False	0	0.70573	0.29427	0.0
SplittinghERG_F_Dataset_06680	False	0	0.60443	0.39557	0.0
SplittinghERG_F_Dataset_02749	True	0	0.53728	0.46272	0.0
SplittinghERG_F_Dataset_01849	True	1	0.47934	0.52066	0.0
SplittinghERG_F_Dataset_03240	True	1	0.3718	0.6282	0.0
SplittinghERG_F_Dataset_09313	True	1	0.32925	0.67075	0.0
SplittinghERG_F_Dataset_03109	False	1	0.48594	0.51406	0.0
SplittinghERG_F_Dataset_05934	True	1	0.4625	0.5375	0.0
SplittinghERG_F_Dataset_05810	True	0	0.50538	0.49462	0.0
SplittinghERG_F_Dataset_05634	True	1	0.45099	0.54901	0.0
SplittinghERG_F_Dataset_04307	True	1	0.43921	0.56079	0.0
SplittinghERG_F_Dataset_03156	False	1	0.38019	0.61981	0.0
SplittinghERG_F_Dataset_06534	True	1	0.34409	0.65591	0.0
SplittinghERG_F_Dataset_10172	True	1	0.30585	0.69415	0.0
SplittinghERG_F_Dataset_09709	True	0	0.72569	0.27431	0.0
SplittinghERG_F_Dataset_03832	True	1	0.44767	0.55233	0.0
SplittinghERG_F_Dataset_10196	False	1	0.49965	0.50035	0.0
SplittinghERG_F_Dataset_04776	False	0	0.72778	0.27222	0.0
SplittinghERG_F_Dataset_07997	True	1	0.39896	0.60104	0.0
SplittinghERG_F_Dataset_04276	True	1	0.23472	0.76528	0.0
SplittinghERG_F_Dataset_08334	True	1	0.49281	0.50719	0.0
SplittinghERG_F_Dataset_11232	True	1	0.36285	0.63715	0.0
SplittinghERG_F_Dataset_00278	True	1	0.46806	0.53194	0.0
SplittinghERG_F_Dataset_06771	False	1	0.46712	0.53288	0.0
SplittinghERG_F_Dataset_07415	True	0	0.50409	0.49591	0.0
SplittinghERG_F_Dataset_03252	True	0	0.5191	0.4809	0.0
SplittinghERG_F_Dataset_10242	True	0	0.50774	0.49226	0.0
SplittinghERG_F_Dataset_11006	False	1	0.40677	0.59323	0.0
SplittinghERG_F_Dataset_00289	True	0	0.61979	0.38021	0.0
SplittinghERG_F_Dataset_03075	True	1	0.46894	0.53106	0.0
SplittinghERG_F_Dataset_08483	True	0	0.515	0.485	0.0
SplittinghERG_F_Dataset_08307	True	1	0.4441	0.5559	0.0
SplittinghERG_F_Dataset_00270	False	1	0.42811	0.57189	0.0
SplittinghERG_F_Dataset_04570	True	0	0.63708	0.36292	0.0
SplittinghERG_F_Dataset_10270	False	1	0.39648	0.60352	0.0
SplittinghERG_F_Dataset_06696	False	1	0.48819	0.51181	0.0
SplittinghERG_F_Dataset_04316	True	1	0.41555	0.58445	0.0
SplittinghERG_F_Dataset_03180	False	0	0.54792	0.45208	0.0
SplittinghERG_F_Dataset_01422	False	1	0.19792	0.80208	0.0
SplittinghERG_F_Dataset_04557	True	1	0.4342	0.5658	0.0
SplittinghERG_F_Dataset_07812	False	0	0.55057	0.44943	0.0
SplittinghERG_F_Dataset_06297	False	1	0.43802	0.56198	0.0
SplittinghERG_F_Dataset_08593	True	1	0.45182	0.54818	0.0
SplittinghERG_F_Dataset_11349	True	1	0.46615	0.53385	0.0
SplittinghERG_F_Dataset_01132	True	0	0.53212	0.46788	0.0
SplittinghERG_F_Dataset_06242	False	1	0.30015	0.69985	0.0
SplittinghERG_F_Dataset_10829	False	0	0.56615	0.43385	0.0
SplittinghERG_F_Dataset_10968	True	0	0.62934	0.37066	0.0
SplittinghERG_F_Dataset_07423	True	1	0.47827	0.52173	0.0
SplittinghERG_F_Dataset_08544	True	1	0.35427	0.64573	0.0
SplittinghERG_F_Dataset_08452	True	0	0.61806	0.38194	0.0
SplittinghERG_F_Dataset_05520	True	1	0.33021	0.66979	0.0
SplittinghERG_F_Dataset_10186	True	1	0.48996	0.51004	0.0
SplittinghERG_F_Dataset_08799	True	0	0.50312	0.49688	0.0
SplittinghERG_F_Dataset_03786	True	1	0.35427	0.64573	0.0
SplittinghERG_F_Dataset_08732	True	1	0.37808	0.62192	0.0
SplittinghERG_F_Dataset_02161	True	1	0.42518	0.57482	0.0
SplittinghERG_F_Dataset_03008	True	0	0.71285	0.28715	0.0
SplittinghERG_F_Dataset_01105	True	0	0.62899	0.37101	0.0
SplittinghERG_F_Dataset_11007	True	1	0.45709	0.54291	0.0
SplittinghERG_F_Dataset_00692	False	1	0.3411	0.6589	0.0
SplittinghERG_F_Dataset_04956	False	1	0.41763	0.58237	0.0
SplittinghERG_F_Dataset_04369	False	0	0.60503	0.39497	0.0
SplittinghERG_F_Dataset_02765	False	1	0.49722	0.50278	0.0
SplittinghERG_F_Dataset_03929	False	0	0.64065	0.35935	0.0
SplittinghERG_F_Dataset_08960	True	0	0.51146	0.48854	0.0
SplittinghERG_F_Dataset_11500	True	1	0.48177	0.51823	0.0
SplittinghERG_F_Dataset_07778	False	1	0.38187	0.61813	0.0
SplittinghERG_F_Dataset_00628	True	1	0.29694	0.70306	0.0
SplittinghERG_F_Dataset_02451	True	1	0.47322	0.52678	0.0
SplittinghERG_F_Dataset_03824	True	0	0.60241	0.39759	0.0
SplittinghERG_F_Dataset_10509	True	1	0.26312	0.73688	0.0
SplittinghERG_F_Dataset_03743	True	1	0.37622	0.62378	0.0
SplittinghERG_F_Dataset_02176	True	1	0.42009	0.57991	0.0
SplittinghERG_F_Dataset_06689	False	1	0.4997	0.5003	0.0
SplittinghERG_F_Dataset_08514	True	0	0.52684	0.47316	0.0
SplittinghERG_F_Dataset_07432	True	1	0.49375	0.50625	0.0
SplittinghERG_F_Dataset_02787	True	1	0.36667	0.63333	0.0
SplittinghERG_F_Dataset_01196	False	1	0.37202	0.62798	0.0
SplittinghERG_F_Dataset_01676	True	1	0.39338	0.60662	0.0
SplittinghERG_F_Dataset_03947	True	1	0.32746	0.67254	0.0
SplittinghERG_F_Dataset_07618	True	0	0.53177	0.46823	0.0
SplittinghERG_F_Dataset_04444	True	0	0.76042	0.23958	0.0
SplittinghERG_F_Dataset_05722	False	1	0.3724	0.6276	0.0
SplittinghERG_F_Dataset_09923	True	1	0.42401	0.57599	0.0
SplittinghERG_F_Dataset_02369	False	1	0.33135	0.66865	0.0
SplittinghERG_F_Dataset_04967	True	1	0.44271	0.55729	0.0
SplittinghERG_F_Dataset_02217	True	1	0.36632	0.63368	0.0
SplittinghERG_F_Dataset_08148	True	0	0.53829	0.46171	0.0
SplittinghERG_F_Dataset_03326	True	0	0.51194	0.48806	0.0
