QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1	Fold
SplittinghERGDataset_08069	True	1	0.13286	0.86714	4.0
SplittinghERGDataset_03111	True	1	0.30088	0.69912	4.0
SplittinghERGDataset_03945	True	1	0.38715	0.61285	4.0
SplittinghERGDataset_07312	False	1	0.39323	0.60677	4.0
SplittinghERGDataset_10060	False	0	0.55365	0.44635	4.0
SplittinghERGDataset_12338	False	0	1.0	0.0	4.0
SplittinghERGDataset_09399	True	1	0.14566	0.85434	4.0
SplittinghERGDataset_00928	False	0	0.65389	0.34611	4.0
SplittinghERGDataset_07388	False	1	0.18313	0.81687	4.0
SplittinghERGDataset_03692	False	0	0.53281	0.46719	4.0
SplittinghERGDataset_11275	True	1	0.08333	0.91667	4.0
SplittinghERGDataset_08719	True	1	0.19717	0.80283	4.0
SplittinghERGDataset_11633	False	1	0.063	0.937	4.0
SplittinghERGDataset_00249	True	1	0.28398	0.71602	4.0
SplittinghERGDataset_09457	True	1	0.01285	0.98715	4.0
SplittinghERGDataset_06517	True	1	0.02083	0.97917	4.0
SplittinghERGDataset_07245	True	1	0.27421	0.72579	4.0
SplittinghERGDataset_03355	True	0	0.96875	0.03125	4.0
SplittinghERGDataset_06706	True	1	0.01823	0.98177	4.0
SplittinghERGDataset_05779	False	1	0.4796	0.5204	4.0
SplittinghERGDataset_06812	True	1	0.39766	0.60234	4.0
SplittinghERGDataset_12350	True	1	0.29397	0.70603	4.0
SplittinghERGDataset_10044	True	1	0.23828	0.76172	4.0
SplittinghERGDataset_04772	False	0	0.5016	0.4984	4.0
SplittinghERGDataset_08664	False	1	0.06076	0.93924	4.0
SplittinghERGDataset_10503	False	1	0.23785	0.76215	4.0
SplittinghERGDataset_05865	True	1	0.34653	0.65347	4.0
SplittinghERGDataset_01239	False	1	0.18056	0.81944	4.0
SplittinghERGDataset_12275	True	1	0.01562	0.98438	4.0
SplittinghERGDataset_07824	True	1	0.00521	0.99479	4.0
SplittinghERGDataset_04637	True	1	0.05208	0.94792	4.0
SplittinghERGDataset_09227	True	0	0.8401	0.1599	4.0
SplittinghERGDataset_11994	True	1	0.09896	0.90104	4.0
SplittinghERGDataset_08814	False	0	0.94896	0.05104	4.0
SplittinghERGDataset_08681	False	0	0.79549	0.20451	4.0
SplittinghERGDataset_08340	False	0	0.5316	0.4684	4.0
SplittinghERGDataset_05155	False	1	0.01389	0.98611	4.0
SplittinghERGDataset_12340	True	1	0.00347	0.99653	4.0
SplittinghERGDataset_08835	True	1	0.19314	0.80686	4.0
SplittinghERGDataset_11437	True	0	0.81042	0.18958	4.0
SplittinghERGDataset_04701	False	0	0.70104	0.29896	4.0
SplittinghERGDataset_11494	False	0	0.94543	0.05457	4.0
SplittinghERGDataset_06572	True	1	0.13368	0.86632	4.0
SplittinghERGDataset_00801	False	1	0.0	1.0	4.0
SplittinghERGDataset_12384	True	1	0.47331	0.52669	4.0
SplittinghERGDataset_11736	True	1	0.098	0.902	4.0
SplittinghERGDataset_11243	True	1	0.32868	0.67132	4.0
SplittinghERGDataset_08932	True	1	0.04485	0.95515	4.0
SplittinghERGDataset_00442	True	1	0.0651	0.9349	4.0
SplittinghERGDataset_01082	False	0	0.98958	0.01042	4.0
SplittinghERGDataset_02131	False	0	0.75032	0.24968	4.0
SplittinghERGDataset_07008	True	1	0.03194	0.96806	4.0
SplittinghERGDataset_03944	False	1	0.10666	0.89334	4.0
SplittinghERGDataset_03303	False	0	0.98264	0.01736	4.0
SplittinghERGDataset_05139	True	1	0.0	1.0	4.0
SplittinghERGDataset_10952	True	1	0.11801	0.88199	4.0
SplittinghERGDataset_04728	True	1	0.0625	0.9375	4.0
SplittinghERGDataset_03562	True	0	0.56858	0.43142	4.0
SplittinghERGDataset_03450	False	1	0.10938	0.89062	4.0
SplittinghERGDataset_06005	True	0	0.79231	0.20769	4.0
SplittinghERGDataset_00918	True	1	0.01736	0.98264	4.0
SplittinghERGDataset_01281	False	1	0.17326	0.82674	4.0
SplittinghERGDataset_04193	True	1	0.06424	0.93576	4.0
SplittinghERGDataset_11438	True	0	0.82917	0.17083	4.0
SplittinghERGDataset_03995	True	1	0.33385	0.66615	4.0
SplittinghERGDataset_12322	False	1	0.36736	0.63264	4.0
SplittinghERGDataset_11649	True	0	0.73524	0.26476	4.0
SplittinghERGDataset_12293	True	1	0.01389	0.98611	4.0
SplittinghERGDataset_12401	True	1	0.02517	0.97483	4.0
SplittinghERGDataset_12050	True	0	0.56128	0.43872	4.0
SplittinghERGDataset_02988	True	1	0.2786	0.7214	4.0
SplittinghERGDataset_03134	True	0	0.66024	0.33976	4.0
SplittinghERGDataset_00436	True	0	0.96597	0.03403	4.0
SplittinghERGDataset_05374	False	0	1.0	0.0	4.0
SplittinghERGDataset_08433	True	0	0.67708	0.32292	4.0
SplittinghERGDataset_04674	True	1	0.28871	0.71129	4.0
SplittinghERGDataset_02154	True	0	0.62713	0.37287	4.0
SplittinghERGDataset_05204	True	1	0.21875	0.78125	4.0
SplittinghERGDataset_11279	True	1	0.00952	0.99048	4.0
SplittinghERGDataset_08041	False	1	0.01042	0.98958	4.0
SplittinghERGDataset_11570	False	0	0.50347	0.49653	4.0
SplittinghERGDataset_07693	True	1	0.02083	0.97917	4.0
SplittinghERGDataset_05196	True	0	0.94792	0.05208	4.0
SplittinghERGDataset_12158	True	0	0.80885	0.19115	4.0
SplittinghERGDataset_02857	False	1	0.0	1.0	4.0
SplittinghERGDataset_05130	True	0	0.87344	0.12656	4.0
SplittinghERGDataset_11467	True	1	0.02604	0.97396	4.0
SplittinghERGDataset_09026	False	0	0.90998	0.09002	4.0
SplittinghERGDataset_01717	True	1	0.09375	0.90625	4.0
SplittinghERGDataset_09977	True	1	0.13611	0.86389	4.0
SplittinghERGDataset_03588	True	0	0.77031	0.22969	4.0
SplittinghERGDataset_00998	True	1	0.43589	0.56411	4.0
SplittinghERGDataset_05377	False	0	0.82083	0.17917	4.0
SplittinghERGDataset_09362	True	1	0.30804	0.69196	4.0
SplittinghERGDataset_11191	False	1	0.41962	0.58038	4.0
SplittinghERGDataset_10957	True	0	0.71126	0.28874	4.0
SplittinghERGDataset_04597	True	1	0.30608	0.69392	4.0
SplittinghERGDataset_11372	True	1	0.24479	0.75521	4.0
SplittinghERGDataset_03040	False	0	0.66319	0.33681	4.0
SplittinghERGDataset_06797	True	1	0.46329	0.53671	4.0
SplittinghERGDataset_05422	False	0	1.0	0.0	4.0
SplittinghERGDataset_00879	False	1	0.18123	0.81877	4.0
SplittinghERGDataset_06621	False	1	0.46024	0.53976	4.0
SplittinghERGDataset_11651	False	1	0.00903	0.99097	4.0
SplittinghERGDataset_03638	False	1	0.01384	0.98616	4.0
SplittinghERGDataset_02231	True	1	0.0	1.0	4.0
SplittinghERGDataset_07983	False	0	0.90017	0.09983	4.0
SplittinghERGDataset_04505	False	0	0.88628	0.11372	4.0
SplittinghERGDataset_00179	False	0	1.0	0.0	4.0
SplittinghERGDataset_01637	True	1	0.40923	0.59077	4.0
SplittinghERGDataset_06254	True	1	0.03194	0.96806	4.0
SplittinghERGDataset_05805	False	0	1.0	0.0	4.0
SplittinghERGDataset_12033	True	1	0.04167	0.95833	4.0
SplittinghERGDataset_03986	True	1	0.11198	0.88802	4.0
SplittinghERGDataset_07584	False	1	0.43142	0.56858	4.0
SplittinghERGDataset_05565	False	0	0.68941	0.31059	4.0
SplittinghERGDataset_03510	True	1	0.34561	0.65439	4.0
SplittinghERGDataset_11473	False	1	0.45903	0.54097	4.0
SplittinghERGDataset_00293	False	1	0.01562	0.98438	4.0
SplittinghERGDataset_02767	True	1	0.41823	0.58177	4.0
SplittinghERGDataset_00725	False	0	0.89826	0.10174	4.0
SplittinghERGDataset_09690	False	0	0.83507	0.16493	4.0
SplittinghERGDataset_11283	False	1	0.31922	0.68078	4.0
SplittinghERGDataset_06612	True	1	0.01172	0.98828	4.0
SplittinghERGDataset_00731	False	0	0.57023	0.42977	4.0
SplittinghERGDataset_05295	False	0	0.93924	0.06076	4.0
SplittinghERGDataset_03520	False	0	0.84737	0.15263	4.0
SplittinghERGDataset_00013	True	1	0.33847	0.66153	4.0
SplittinghERGDataset_05056	False	1	0.15972	0.84028	4.0
SplittinghERGDataset_02181	False	1	0.28472	0.71528	4.0
SplittinghERGDataset_10198	False	1	0.10069	0.89931	4.0
SplittinghERGDataset_08432	True	0	0.67708	0.32292	4.0
SplittinghERGDataset_00853	True	0	0.78264	0.21736	4.0
SplittinghERGDataset_02785	True	1	0.09288	0.90712	4.0
SplittinghERGDataset_00313	True	1	0.03941	0.96059	4.0
SplittinghERGDataset_01422	True	0	0.95486	0.04514	4.0
SplittinghERGDataset_09871	False	1	0.03038	0.96962	4.0
SplittinghERGDataset_11992	True	1	0.02257	0.97743	4.0
SplittinghERGDataset_03183	True	1	0.39519	0.60481	4.0
SplittinghERGDataset_10627	False	1	0.11181	0.88819	4.0
SplittinghERGDataset_08424	False	1	0.0	1.0	4.0
SplittinghERGDataset_07358	False	0	0.81701	0.18299	4.0
SplittinghERGDataset_10812	True	1	0.28006	0.71994	4.0
SplittinghERGDataset_06726	True	1	0.17361	0.82639	4.0
SplittinghERGDataset_09944	True	1	0.28203	0.71797	4.0
SplittinghERGDataset_06697	True	1	0.06719	0.93281	4.0
SplittinghERGDataset_11098	False	1	0.01345	0.98655	4.0
SplittinghERGDataset_01933	False	0	0.8592	0.1408	4.0
SplittinghERGDataset_10583	True	1	0.17217	0.82783	4.0
SplittinghERGDataset_05358	False	0	0.92622	0.07378	4.0
SplittinghERGDataset_05702	True	0	0.90174	0.09826	4.0
SplittinghERGDataset_06246	False	0	0.56806	0.43194	4.0
SplittinghERGDataset_10017	True	0	0.69097	0.30903	4.0
SplittinghERGDataset_05850	True	0	0.51233	0.48767	4.0
SplittinghERGDataset_05996	True	1	0.01302	0.98698	4.0
SplittinghERGDataset_04499	True	0	0.87656	0.12344	4.0
SplittinghERGDataset_00971	True	1	0.36441	0.63559	4.0
SplittinghERGDataset_05611	True	0	0.89583	0.10417	4.0
SplittinghERGDataset_12433	False	0	0.54705	0.45295	4.0
SplittinghERGDataset_07500	False	0	1.0	0.0	4.0
SplittinghERGDataset_05216	True	1	0.03472	0.96528	4.0
SplittinghERGDataset_07573	False	0	0.8724	0.1276	4.0
SplittinghERGDataset_07386	False	1	0.18313	0.81687	4.0
SplittinghERGDataset_07766	True	0	0.84363	0.15637	4.0
SplittinghERGDataset_05047	False	1	0.03385	0.96615	4.0
SplittinghERGDataset_01086	True	1	0.07188	0.92812	4.0
SplittinghERGDataset_07151	False	0	0.98958	0.01042	4.0
SplittinghERGDataset_01380	True	1	0.03993	0.96007	4.0
SplittinghERGDataset_09281	True	1	0.02188	0.97812	4.0
SplittinghERGDataset_08068	False	1	0.13286	0.86714	4.0
SplittinghERGDataset_06555	True	1	0.01042	0.98958	4.0
SplittinghERGDataset_00862	True	1	0.03472	0.96528	4.0
SplittinghERGDataset_00100	False	1	0.48502	0.51498	4.0
SplittinghERGDataset_07187	False	1	0.01042	0.98958	4.0
SplittinghERGDataset_04694	True	1	0.17969	0.82031	4.0
SplittinghERGDataset_12035	True	1	0.01562	0.98438	4.0
SplittinghERGDataset_02399	True	0	0.50017	0.49983	4.0
SplittinghERGDataset_00456	True	1	0.20174	0.79826	4.0
SplittinghERGDataset_10420	True	1	0.45938	0.54062	4.0
SplittinghERGDataset_04457	False	1	0.45608	0.54392	4.0
SplittinghERGDataset_03018	True	1	0.17083	0.82917	4.0
SplittinghERGDataset_09128	True	1	0.39082	0.60918	4.0
SplittinghERGDataset_09501	True	1	0.03021	0.96979	4.0
SplittinghERGDataset_06932	True	1	0.49045	0.50955	4.0
SplittinghERGDataset_04119	True	0	0.96441	0.03559	4.0
SplittinghERGDataset_08493	False	1	0.0	1.0	4.0
SplittinghERGDataset_07135	False	1	0.11458	0.88542	4.0
SplittinghERGDataset_11740	False	0	0.90469	0.09531	4.0
SplittinghERGDataset_12041	False	0	0.74219	0.25781	4.0
SplittinghERGDataset_10009	True	1	0.03906	0.96094	4.0
SplittinghERGDataset_04382	True	0	0.75781	0.24219	4.0
SplittinghERGDataset_08576	True	0	0.68978	0.31022	4.0
SplittinghERGDataset_06887	False	0	0.99306	0.00694	4.0
SplittinghERGDataset_07996	False	0	0.81084	0.18916	4.0
SplittinghERGDataset_00505	False	1	0.19045	0.80955	4.0
SplittinghERGDataset_05511	False	1	0.21037	0.78963	4.0
SplittinghERGDataset_10204	True	1	0.03993	0.96007	4.0
SplittinghERGDataset_05525	False	0	0.96788	0.03212	4.0
SplittinghERGDataset_11784	True	0	0.7283	0.2717	4.0
SplittinghERGDataset_04151	True	1	0.49549	0.50451	4.0
SplittinghERGDataset_00213	False	1	0.11007	0.88993	4.0
SplittinghERGDataset_02555	False	1	0.11736	0.88264	4.0
SplittinghERGDataset_05533	True	0	0.92066	0.07934	4.0
SplittinghERGDataset_05747	True	1	0.26285	0.73715	4.0
SplittinghERGDataset_01826	True	1	0.02292	0.97708	4.0
SplittinghERGDataset_06316	False	1	0.06944	0.93056	4.0
SplittinghERGDataset_03166	False	1	0.06238	0.93762	4.0
SplittinghERGDataset_01128	False	1	0.25924	0.74076	4.0
SplittinghERGDataset_12392	True	1	0.2878	0.7122	4.0
SplittinghERGDataset_03882	True	1	0.0026	0.9974	4.0
SplittinghERGDataset_05610	True	1	0.37666	0.62334	4.0
SplittinghERGDataset_05642	True	0	0.70243	0.29757	4.0
SplittinghERGDataset_00994	True	1	0.41823	0.58177	4.0
SplittinghERGDataset_03097	True	0	0.85417	0.14583	4.0
SplittinghERGDataset_05658	False	1	0.48663	0.51337	4.0
SplittinghERGDataset_00904	True	0	0.94886	0.05114	4.0
SplittinghERGDataset_00616	True	1	0.08073	0.91927	4.0
SplittinghERGDataset_06233	True	1	0.37604	0.62396	4.0
SplittinghERGDataset_10717	False	1	0.07242	0.92758	4.0
SplittinghERGDataset_08321	True	1	0.01736	0.98264	4.0
SplittinghERGDataset_08356	True	1	0.03038	0.96962	4.0
SplittinghERGDataset_06988	False	1	0.48003	0.51997	4.0
SplittinghERGDataset_04643	True	1	0.04583	0.95417	4.0
SplittinghERGDataset_04290	True	1	0.12517	0.87483	4.0
SplittinghERGDataset_12205	True	1	0.18403	0.81597	4.0
SplittinghERGDataset_02179	True	1	0.28472	0.71528	4.0
SplittinghERGDataset_08766	True	0	0.52153	0.47847	4.0
SplittinghERGDataset_08888	True	1	0.48976	0.51024	4.0
SplittinghERGDataset_02120	False	0	0.9401	0.0599	4.0
SplittinghERGDataset_09937	True	1	0.05327	0.94673	4.0
SplittinghERGDataset_10537	True	0	0.78733	0.21267	4.0
SplittinghERGDataset_04067	True	1	0.10851	0.89149	4.0
SplittinghERGDataset_06340	False	0	0.91753	0.08247	4.0
SplittinghERGDataset_10714	False	1	0.01997	0.98003	4.0
SplittinghERGDataset_05933	True	0	0.95412	0.04588	4.0
SplittinghERGDataset_04138	False	0	0.93958	0.06042	4.0
SplittinghERGDataset_00669	False	1	0.21441	0.78559	4.0
SplittinghERGDataset_09365	True	1	0.01389	0.98611	4.0
SplittinghERGDataset_06285	True	1	0.40588	0.59412	4.0
SplittinghERGDataset_10386	False	0	0.94792	0.05208	4.0
SplittinghERGDataset_09819	True	0	0.80451	0.19549	4.0
SplittinghERGDataset_05595	True	1	0.31297	0.68703	4.0
SplittinghERGDataset_06746	True	1	0.24184	0.75816	4.0
SplittinghERGDataset_03305	False	0	0.69258	0.30742	4.0
SplittinghERGDataset_12346	True	1	0.40851	0.59149	4.0
SplittinghERGDataset_02485	True	1	0.33483	0.66517	4.0
SplittinghERGDataset_11489	False	0	0.67361	0.32639	4.0
SplittinghERGDataset_07381	False	1	0.09635	0.90365	4.0
SplittinghERGDataset_02039	False	0	0.9809	0.0191	4.0
SplittinghERGDataset_03949	False	1	0.07679	0.92321	4.0
SplittinghERGDataset_09460	False	0	0.51389	0.48611	4.0
SplittinghERGDataset_08021	True	1	0.20474	0.79526	4.0
SplittinghERGDataset_07855	False	1	0.20052	0.79948	4.0
SplittinghERGDataset_03161	False	0	0.85938	0.14062	4.0
SplittinghERGDataset_01870	True	1	0.0	1.0	4.0
SplittinghERGDataset_07884	True	0	0.86936	0.13064	4.0
SplittinghERGDataset_03947	False	1	0.43576	0.56424	4.0
SplittinghERGDataset_03317	True	0	0.66146	0.33854	4.0
SplittinghERGDataset_04435	False	0	0.79705	0.20295	4.0
SplittinghERGDataset_03198	False	0	0.79358	0.20642	4.0
SplittinghERGDataset_03606	True	1	0.14514	0.85486	4.0
SplittinghERGDataset_12343	True	0	0.75174	0.24826	4.0
SplittinghERGDataset_06361	True	1	0.09375	0.90625	4.0
SplittinghERGDataset_10559	False	1	0.40955	0.59045	4.0
SplittinghERGDataset_04116	True	1	0.07812	0.92188	4.0
SplittinghERGDataset_10415	True	1	0.07892	0.92108	4.0
SplittinghERGDataset_12160	False	0	0.80885	0.19115	4.0
SplittinghERGDataset_09009	False	0	0.75087	0.24913	4.0
SplittinghERGDataset_09382	False	0	0.98958	0.01042	4.0
SplittinghERGDataset_04726	True	1	0.10655	0.89345	4.0
SplittinghERGDataset_03054	False	0	1.0	0.0	4.0
SplittinghERGDataset_03470	True	1	0.24306	0.75694	4.0
SplittinghERGDataset_06351	True	1	0.06007	0.93993	4.0
SplittinghERGDataset_11681	True	0	0.5221	0.4779	4.0
SplittinghERGDataset_06402	False	1	0.09896	0.90104	4.0
SplittinghERGDataset_11137	True	0	0.6097	0.3903	4.0
SplittinghERGDataset_07717	True	1	0.33202	0.66798	4.0
SplittinghERGDataset_01185	True	1	0.01562	0.98438	4.0
SplittinghERGDataset_11204	False	1	0.48142	0.51858	4.0
SplittinghERGDataset_11873	True	1	0.10868	0.89132	4.0
SplittinghERGDataset_04214	True	1	0.48003	0.51997	4.0
SplittinghERGDataset_06439	True	1	0.02083	0.97917	4.0
SplittinghERGDataset_11728	True	1	0.46302	0.53698	4.0
SplittinghERGDataset_06121	True	1	0.13542	0.86458	4.0
SplittinghERGDataset_00536	False	0	0.76974	0.23026	4.0
SplittinghERGDataset_11536	False	0	0.71441	0.28559	4.0
SplittinghERGDataset_05141	True	1	0.02083	0.97917	4.0
SplittinghERGDataset_04652	True	0	0.53872	0.46128	4.0
SplittinghERGDataset_02657	True	0	0.71684	0.28316	4.0
SplittinghERGDataset_08559	True	1	0.27939	0.72061	4.0
SplittinghERGDataset_10111	False	0	0.65508	0.34492	4.0
SplittinghERGDataset_08208	False	0	0.61042	0.38958	4.0
SplittinghERGDataset_11821	False	1	0.14514	0.85486	4.0
SplittinghERGDataset_10974	True	1	0.04167	0.95833	4.0
SplittinghERGDataset_04497	True	1	0.02431	0.97569	4.0
SplittinghERGDataset_08597	True	0	0.67076	0.32924	4.0
SplittinghERGDataset_05635	True	1	0.02951	0.97049	4.0
SplittinghERGDataset_10983	True	1	0.09323	0.90677	4.0
SplittinghERGDataset_03322	False	0	0.79824	0.20176	4.0
SplittinghERGDataset_01223	True	1	0.01562	0.98438	4.0
SplittinghERGDataset_02326	True	1	0.45565	0.54435	4.0
SplittinghERGDataset_11871	True	1	0.04514	0.95486	4.0
SplittinghERGDataset_00569	True	0	0.7566	0.2434	4.0
SplittinghERGDataset_04478	False	1	0.11007	0.88993	4.0
SplittinghERGDataset_02180	False	1	0.28472	0.71528	4.0
SplittinghERGDataset_05417	True	0	0.95382	0.04618	4.0
SplittinghERGDataset_08498	True	1	0.03148	0.96852	4.0
SplittinghERGDataset_06262	True	1	0.4434	0.5566	4.0
SplittinghERGDataset_02056	True	1	0.02083	0.97917	4.0
SplittinghERGDataset_05082	False	0	0.53854	0.46146	4.0
SplittinghERGDataset_03320	False	0	0.66146	0.33854	4.0
SplittinghERGDataset_00816	True	1	0.02083	0.97917	4.0
SplittinghERGDataset_09156	True	1	0.40337	0.59663	4.0
SplittinghERGDataset_11826	True	0	0.55312	0.44688	4.0
SplittinghERGDataset_06108	True	0	0.89931	0.10069	4.0
SplittinghERGDataset_05247	False	0	0.59479	0.40521	4.0
SplittinghERGDataset_04222	True	0	0.98785	0.01215	4.0
SplittinghERGDataset_12332	True	1	0.0	1.0	4.0
SplittinghERGDataset_02213	False	0	0.93229	0.06771	4.0
SplittinghERGDataset_04664	False	1	0.20382	0.79618	4.0
SplittinghERGDataset_07921	False	0	0.50488	0.49512	4.0
SplittinghERGDataset_11017	True	1	0.31597	0.68403	4.0
SplittinghERGDataset_01383	False	1	0.22153	0.77847	4.0
SplittinghERGDataset_00685	True	1	0.03839	0.96161	4.0
SplittinghERGDataset_06760	True	0	0.92187	0.07812	4.0
SplittinghERGDataset_01363	True	1	0.08507	0.91493	4.0
SplittinghERGDataset_02194	False	1	0.47812	0.52188	4.0
SplittinghERGDataset_01249	True	0	0.66667	0.33333	4.0
SplittinghERGDataset_04501	True	0	0.87656	0.12344	4.0
SplittinghERGDataset_08833	True	1	0.3277	0.6723	4.0
SplittinghERGDataset_11308	True	1	0.04062	0.95938	4.0
SplittinghERGDataset_02368	False	1	0.04253	0.95747	4.0
SplittinghERGDataset_05784	False	1	0.41622	0.58378	4.0
SplittinghERGDataset_11233	True	1	0.0434	0.9566	4.0
SplittinghERGDataset_09305	True	0	0.90938	0.09062	4.0
SplittinghERGDataset_10741	True	1	0.12996	0.87004	4.0
SplittinghERGDataset_08415	False	0	1.0	0.0	4.0
SplittinghERGDataset_07011	False	1	0.11181	0.88819	4.0
SplittinghERGDataset_04808	False	0	0.85605	0.14395	4.0
SplittinghERGDataset_05795	False	1	0.14271	0.85729	4.0
SplittinghERGDataset_09954	False	1	0.08333	0.91667	4.0
SplittinghERGDataset_12407	True	1	0.17795	0.82205	4.0
SplittinghERGDataset_02000	True	1	0.42274	0.57726	4.0
SplittinghERGDataset_01290	False	0	0.54688	0.45313	4.0
SplittinghERGDataset_02662	True	0	0.72356	0.27644	4.0
SplittinghERGDataset_10372	False	1	0.48785	0.51215	4.0
SplittinghERGDataset_08885	True	1	0.05903	0.94097	4.0
SplittinghERGDataset_08712	True	0	0.78628	0.21372	4.0
SplittinghERGDataset_06567	True	1	0.4566	0.5434	4.0
SplittinghERGDataset_08745	True	1	0.05332	0.94668	4.0
SplittinghERGDataset_11386	False	0	0.52257	0.47743	4.0
SplittinghERGDataset_04911	True	1	0.05278	0.94722	4.0
SplittinghERGDataset_11474	True	1	0.45903	0.54097	4.0
SplittinghERGDataset_01349	True	0	0.95139	0.04861	4.0
SplittinghERGDataset_06510	True	1	0.27252	0.72748	4.0
SplittinghERGDataset_00481	True	1	0.46858	0.53142	4.0
SplittinghERGDataset_05748	False	1	0.47865	0.52135	4.0
SplittinghERGDataset_07469	True	1	0.00521	0.99479	4.0
SplittinghERGDataset_04913	False	0	0.5651	0.4349	4.0
SplittinghERGDataset_03381	True	0	0.94288	0.05712	4.0
SplittinghERGDataset_11349	False	1	0.49492	0.50508	4.0
SplittinghERGDataset_09356	True	1	0.39948	0.60052	4.0
SplittinghERGDataset_03258	False	1	0.09983	0.90017	4.0
SplittinghERGDataset_11645	True	1	0.02083	0.97917	4.0
SplittinghERGDataset_06819	True	1	0.0	1.0	4.0
SplittinghERGDataset_09963	True	1	0.03281	0.96719	4.0
SplittinghERGDataset_01744	True	1	0.42691	0.57309	4.0
SplittinghERGDataset_10765	True	1	0.10551	0.89449	4.0
SplittinghERGDataset_07010	False	1	0.15608	0.84392	4.0
SplittinghERGDataset_04238	True	1	0.07515	0.92485	4.0
SplittinghERGDataset_10963	True	1	0.04062	0.95938	4.0
SplittinghERGDataset_02893	False	0	0.58705	0.41295	4.0
SplittinghERGDataset_07550	False	0	1.0	0.0	4.0
SplittinghERGDataset_02289	False	1	0.0	1.0	4.0
SplittinghERGDataset_10534	True	1	0.03073	0.96927	4.0
SplittinghERGDataset_06478	True	1	0.00868	0.99132	4.0
SplittinghERGDataset_06230	True	1	0.05104	0.94896	4.0
SplittinghERGDataset_03761	True	1	0.48802	0.51198	4.0
SplittinghERGDataset_03880	True	1	0.0026	0.9974	4.0
SplittinghERGDataset_10840	False	1	0.17535	0.82465	4.0
SplittinghERGDataset_12167	True	1	0.02639	0.97361	4.0
SplittinghERGDataset_08958	False	1	0.48559	0.51441	4.0
SplittinghERGDataset_04735	False	1	0.27741	0.72259	4.0
SplittinghERGDataset_01135	False	1	0.23993	0.76007	4.0
SplittinghERGDataset_02459	False	1	0.18137	0.81863	4.0
SplittinghERGDataset_11155	True	1	0.35069	0.64931	4.0
SplittinghERGDataset_07345	False	0	1.0	0.0	4.0
SplittinghERGDataset_00264	False	0	1.0	0.0	4.0
SplittinghERGDataset_02130	True	0	0.75032	0.24968	4.0
SplittinghERGDataset_02924	True	0	0.50962	0.49038	4.0
SplittinghERGDataset_02761	True	0	0.64062	0.35938	4.0
SplittinghERGDataset_08440	False	1	0.20469	0.79531	4.0
SplittinghERGDataset_01901	True	1	0.07188	0.92812	4.0
SplittinghERGDataset_04334	False	1	0.04688	0.95312	4.0
SplittinghERGDataset_07302	True	1	0.07014	0.92986	4.0
SplittinghERGDataset_10506	True	1	0.48472	0.51528	4.0
SplittinghERGDataset_05647	True	1	0.21007	0.78993	4.0
SplittinghERGDataset_07783	True	1	0.05741	0.94259	4.0
SplittinghERGDataset_05491	True	1	0.33177	0.66823	4.0
SplittinghERGDataset_04055	True	0	0.89236	0.10764	4.0
SplittinghERGDataset_07531	False	0	0.98958	0.01042	4.0
SplittinghERGDataset_11916	False	1	0.00521	0.99479	4.0
SplittinghERGDataset_02939	False	1	0.44375	0.55625	4.0
SplittinghERGDataset_05842	True	0	0.91215	0.08785	4.0
SplittinghERGDataset_06347	True	0	0.68472	0.31528	4.0
SplittinghERGDataset_09727	True	1	0.02778	0.97222	4.0
SplittinghERGDataset_11402	True	0	0.72049	0.27951	4.0
SplittinghERGDataset_03557	True	1	0.01562	0.98438	4.0
SplittinghERGDataset_03398	False	0	0.99306	0.00694	4.0
SplittinghERGDataset_11771	True	1	0.01786	0.98214	4.0
SplittinghERGDataset_11451	True	1	0.32971	0.67029	4.0
SplittinghERGDataset_06757	True	0	0.6908	0.3092	4.0
SplittinghERGDataset_11160	False	1	0.39861	0.60139	4.0
SplittinghERGDataset_00195	True	1	0.03177	0.96823	4.0
SplittinghERGDataset_04281	True	0	0.88698	0.11302	4.0
SplittinghERGDataset_10901	True	1	0.13281	0.86719	4.0
SplittinghERGDataset_01508	False	0	0.68028	0.31972	4.0
SplittinghERGDataset_11675	True	0	0.66667	0.33333	4.0
SplittinghERGDataset_06069	False	1	0.2559	0.7441	4.0
SplittinghERGDataset_09534	True	1	0.14115	0.85885	4.0
SplittinghERGDataset_03915	False	1	0.41357	0.58643	4.0
SplittinghERGDataset_11143	True	1	0.29294	0.70706	4.0
SplittinghERGDataset_07156	True	1	0.2375	0.7625	4.0
SplittinghERGDataset_07301	True	1	0.07014	0.92986	4.0
SplittinghERGDataset_09526	True	1	0.01141	0.98859	4.0
SplittinghERGDataset_11180	True	0	0.97743	0.02257	4.0
SplittinghERGDataset_12031	True	1	0.04167	0.95833	4.0
SplittinghERGDataset_11628	True	1	0.03038	0.96962	4.0
SplittinghERGDataset_06793	False	0	0.66877	0.33123	4.0
SplittinghERGDataset_03769	True	0	0.5339	0.4661	4.0
SplittinghERGDataset_02451	False	1	0.475	0.525	4.0
SplittinghERGDataset_03129	False	0	0.65078	0.34922	4.0
SplittinghERGDataset_06525	True	0	0.76962	0.23038	4.0
SplittinghERGDataset_05912	True	1	0.11719	0.88281	4.0
SplittinghERGDataset_01163	True	1	0.21875	0.78125	4.0
SplittinghERGDataset_07638	True	1	0.06548	0.93452	4.0
